p = 12; number of cycles = 10000; data structure = Apache Data Sketches Java HLL6
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
41956; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 2.653178521247687E-4; 0.015545534999094647; 6.434053241456633; 6.01839174899474
44053; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 2.6885160557669845E-4; 0.015628485938386647; 6.50290062426632; 6.0827913591769995
46255; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 3.0306839994055857E-4; 0.015645500866733275; 6.517067910804216; 6.096043391326179
48567; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 2.6425047573609017E-4; 0.015665128273594585; 6.5334295956812625; 6.111348056296806
50995; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.9206959055170677E-4; 0.015754825556469537; 6.6084636018528515; 6.18153461315142
53544; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 2.12374157515022E-4; 0.01576453688386767; 6.616613071087029; 6.189157599246972
56221; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.1699367518589052E-4; 0.01571835647474837; 6.577904626635638; 6.1529498505759435
59032; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.2175827184230639E-4; 0.01574525466691724; 6.600436897462333; 6.174026460877477
61983; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.3683976488453796E-4; 0.01583062748032452; 6.672207797187535; 6.241160718943749
65082; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.1897540993585339E-4; 0.015867256412648224; 6.703119849147269; 6.27007574831594
68336; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 2.0764402951253073E-5; 0.015887974449177847; 6.720635939369915; 6.286460240161823
71752; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 4.93798103328489E-5; 0.015883783383983104; 6.717090753865463; 6.2831440855718705
75339; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 9.050670877034704E-5; 0.015887514023601643; 6.720246423658098; 6.286095888475859
79105; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 9.027951083866386E-5; 0.015788821571915426; 6.637014069631312; 6.208240624628087
83060; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 6.09667436820255E-5; 0.01584626320122535; 6.6853944253493545; 6.253495446548238
87213; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.0350972974355528E-4; 0.015884962917628143; 6.71808841651707; 6.284077295858665
91573; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.374298900847077E-4; 0.01585667905579841; 6.694186022546936; 6.261719076979752
96151; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.8922179947220772E-4; 0.015843133773744335; 6.682754132061919; 6.251025725092775
100958; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 2.7581065158662106E-4; 0.01584272203130901; 6.682406784403888; 6.250700817262412
106005; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 2.3618938412272645E-4; 0.01582575469874212; 6.668100921757404; 6.23731916148762
111305; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 2.0384059392703193E-4; 0.015862280461385107; 6.698916328782471; 6.266143789513171
116870; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.6703566809135047E-4; 0.015924182309871172; 6.751302797504885; 6.315145916055501
122713; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.5265167740881902E-4; 0.01596211356077475; 6.783504181763888; 6.345266982521329
128848; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 7.600132464823675E-5; 0.01605820673578279; 6.865424479024777; 6.421894952885856
135290; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 7.563601259114836E-5; 0.016098870687623897; 6.900238922585839; 6.454460266228882
142054; 3328; 3328.0; 3328; 3113; 3113.0; 3113; 1.0777597040755006E-5; 0.016134170248525245; 6.9305320343739645; 6.482796341047522
149156; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.259842977258989E-5; 0.016141397178613542; 6.9367421694172995; 6.4886052804675645
156613; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.598308417349138E-5; 0.01621432469025488; 6.999564753086704; 6.547369313809768
164443; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.061894904431664E-5; 0.016201200356801414; 6.988238047264541; 6.536774351302438
172665; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -1.6593385181500796E-4; 0.016158254879371534; 6.951238880681047; 6.502165455396664
181298; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -1.830737541588646E-4; 0.01619282306411962; 6.981012980155387; 6.530016047843665
190362; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.6176787068893056E-4; 0.016127337982037148; 6.92466359301971; 6.4773070207543135
199880; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.800960034957837E-4; 0.016228007445706228; 7.011383159915844; 6.558424211784261
209874; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.044182912903102E-4; 0.016263704514479598; 7.042263242641313; 6.58730933724231
220367; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.049024094223745E-4; 0.016239519819940967; 7.021334634023569; 6.56773278717409
231385; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.1853798952832762E-4; 0.016238181280353887; 7.020177217161749; 6.566650143336696
242954; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -1.922499565877854E-4; 0.01616093925892023; 6.953548698617077; 6.504326051320601
255101; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.3327419685967944E-4; 0.016146491253031234; 6.94112120257492; 6.492701413346071
267856; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.2876207924404807E-4; 0.016182104224523815; 6.971773875678351; 6.521373820608985
281248; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.1010132089988292E-4; 0.01618544498657679; 6.9746527895051225; 6.5240667469138955
295310; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -1.807008015218873E-4; 0.016201145152072983; 6.988190423246833; 6.536729803956547
310075; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -1.5739048992423078E-4; 0.016198045939330843; 6.98551705453515; 6.534229143860554
325578; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.0862096994050453E-4; 0.016201912964539995; 6.988852814309131; 6.537349402327021
341856; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -1.4857885915736674E-4; 0.01616942165772557; 6.960850038147528; 6.511155699745569
358948; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.865288431265575E-4; 0.016079103563017734; 6.883304300694004; 6.438619677902774
376895; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.500344240632325E-4; 0.016093890322023487; 6.895970250885481; 6.450467365086089
395739; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.736848589559877E-4; 0.016161762455484754; 6.954257108331962; 6.504988695383834
415525; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.4256401846413426E-4; 0.016105107454423437; 6.905586318419619; 6.459462202295755
436301; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.446507327482231E-4; 0.0161384969776; 6.9342496789464185; 6.486273813269291
458116; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.268759468857713E-4; 0.016078334265519564; 6.882645659236651; 6.438003586900149
481021; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.594827998823492E-4; 0.01605515000969839; 6.862811020986237; 6.419450333031898
505072; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.734533362806936E-4; 0.01616297172011316; 6.955297818065531; 6.5059621717662255
530325; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -2.9091713856768106E-4; 0.01611563569608484; 6.91461791857871; 6.46791033068976
556841; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.817003650829592E-4; 0.016217993206779836; 7.0027324365149; 6.550332354228029
584683; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.58898665423297E-4; 0.016253196155154026; 7.03316584110669; 6.57879965846308
613917; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.1362036336680547E-4; 0.016219416115189542; 7.003961279548851; 6.551481809866458
644612; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.9040939342559585E-4; 0.016166887332155277; 6.9586681817862885; 6.509114798648051
676842; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -4.1569086943327676E-4; 0.016218477503523985; 7.003150669660317; 6.550723568104738
710684; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -4.436302709064502E-4; 0.016238113244295308; 7.020118389860889; 6.566595116477449
746218; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -4.420872627885125E-4; 0.01619062032215362; 6.979113827143144; 6.528239586507394
783528; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -4.205922070369372E-4; 0.016231374539411144; 7.014292997534465; 6.561146064099996
822704; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -3.9912674878666193E-4; 0.01623196432407966; 7.01480275074362; 6.561622885536324
863839; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -4.928773317099718E-4; 0.016233238804683046; 7.015904352600633; 6.56265332020606
907030; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -4.2206439755887145E-4; 0.016303984002671724; 7.077188867424014; 6.619978649125888
952381; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -5.049977869562629E-4; 0.016214652214367933; 6.999847533829712; 6.547633825965113
1000000; 3328; 3328.0; 3328; 3113; 3113.0; 3113; -4.3039374693566853E-4; 0.01619157974535223; 6.979940987804278; 6.529013309806105
